"0,2-d","1,2-d","3,2-d","4,2-d","5,2-d"
1,0,0,0,0
2,1,0,0,0
2,1,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
89,17,15,72,95
85,15,12,54,76
83,19,18,117,247
85,15,12,54,76
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
2,1,0,0,0
0,0,0,0,0
8,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
10,3,3,0,0
0,0,0,0,0
15,6,6,9,0
6,2,0,0,0
2,1,0,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
1,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
217,30,30,405,2280
229,33,30,405,2280
218,31,30,405,2280
212,30,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
234,33,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
222,32,30,405,2280
222,32,30,405,2280
235,35,33,441,2394
229,33,30,405,2280
234,33,30,405,2280
187,22,12,54,76
187,22,12,54,76
234,33,30,405,2280
218,31,30,405,2280
223,31,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
222,32,30,405,2280
128,14,12,54,76
8,4,3,0,0
8,4,3,0,0
6,2,0,0,0
7,3,3,0,0
0,0,0,0,0
0,0,0,0,0
4,0,0,0,0
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
21,6,6,9,0
21,6,6,9,0
21,6,6,9,0
21,6,6,9,0
1,0,0,0,0
1,0,0,0,0
21,7,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
7,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
18,7,6,9,0
0,0,0,0,0
4,2,0,0,0
4,2,0,0,0
4,2,0,0,0
5,1,0,0,0
82,18,18,135,380
0,0,0,0,0
0,0,0,0,0
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
26,9,9,18,0
25,8,6,9,0
25,8,6,9,0
26,9,9,18,0
25,8,6,9,0
25,8,6,9,0
26,9,9,18,0
25,8,6,9,0
25,8,6,9,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
15,5,3,0,0
15,6,6,9,0
2,1,0,0,0
0,0,0,0,0
14,5,3,0,0
14,5,3,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
25,10,9,9,0
0,0,0,0,0
5,1,0,0,0
6,3,3,0,0
15,6,6,9,0
10,0,0,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
16,6,6,9,0
15,6,6,9,0
16,6,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
1,0,0,0,0
2,0,0,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
6,3,3,0,0
1,0,0,0,0
1,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,1,0,0,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
0,0,0,0,0
6,3,3,0,0
31,9,9,27,19
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
60,15,15,90,190
60,15,15,90,190
60,15,15,90,190
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
37,9,9,27,19
0,0,0,0,0
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
86,18,18,135,380
8,3,3,0,0
9,4,3,0,0
5,1,0,0,0
9,4,3,0,0
8,3,0,0,0
17,6,0,0,0
17,6,0,0,0
22,11,6,0,0
18,7,0,0,0
19,8,3,0,0
19,8,3,0,0
17,6,0,0,0
15,4,0,0,0
16,5,3,0,0
16,5,3,0,0
47,12,12,54,76
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
16,5,3,0,0
16,5,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
10,3,3,0,0
2,0,0,0,0
2,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
13,4,3,0,0
16,6,6,9,0
10,4,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
3,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
9,3,3,0,0
6,3,3,0,0
0,0,0,0,0
15,6,6,9,0
15,6,3,0,0
2,1,0,0,0
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
28,9,9,27,19
28,9,9,27,19
28,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
217,30,30,405,2280
206,30,30,405,2280
200,30,30,405,2280
205,32,30,405,2280
205,32,30,405,2280
218,31,30,405,2280
212,30,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
201,30,30,405,2280
206,30,30,405,2280
206,30,30,405,2280
200,30,30,405,2280
200,30,30,405,2280
205,32,30,405,2280
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
15,4,3,0,0
15,4,3,0,0
4,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
27,9,9,27,19
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
0,0,0,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
189,32,30,333,1330
161,24,21,189,665
153,22,18,135,380
195,33,30,333,1330
195,33,30,333,1330
161,24,21,189,665
183,30,30,333,1330
167,25,21,189,665
137,16,6,9,0
167,26,21,189,665
159,24,18,135,380
137,16,6,9,0
201,37,36,351,1330
201,37,36,351,1330
167,26,21,189,665
189,32,30,333,1330
173,27,21,189,665
143,17,6,9,0
143,17,6,9,0
173,27,21,189,665
173,27,21,189,665
139,21,21,189,665
161,24,21,189,665
165,25,18,135,380
165,25,18,135,380
153,22,18,135,380
143,17,6,9,0
143,17,6,9,0
207,39,39,387,1444
173,27,21,189,665
195,33,30,333,1330
179,29,24,225,779
173,27,21,189,665
195,33,30,333,1330
179,29,24,225,779
161,24,21,189,665
167,25,21,189,665
6,3,3,0,0
2,1,0,0,0
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
29,9,9,27,19
6,3,3,0,0
6,3,3,0,0
223,31,30,405,2280
217,30,30,405,2280
222,32,30,405,2280
222,32,30,405,2280
206,30,30,405,2280
211,32,30,405,2280
211,32,30,405,2280
205,32,30,405,2280
205,32,30,405,2280
210,36,36,414,2280
145,16,6,9,0
145,16,6,9,0
6,3,3,0,0
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
7,3,3,0,0
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
218,31,30,405,2280
223,31,30,405,2280
223,31,30,405,2280
217,30,30,405,2280
217,30,30,405,2280
222,32,30,405,2280
128,16,15,81,133
206,30,30,405,2280
206,30,30,405,2280
211,32,30,405,2280
0,0,0,0,0
0,0,0,0,0
7,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
7,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
27,9,9,27,19
10,4,3,0,0
12,6,6,0,0
10,4,3,0,0
10,4,3,0,0
42,12,12,54,76
10,3,0,0,0
6,3,3,0,0
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
0,0,0,0,0
7,3,3,0,0
7,3,3,0,0
7,3,3,0,0
3,0,0,0,0
81,18,18,135,380
1,0,0,0,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
27,9,9,27,19
11,2,0,0,0
18,6,3,0,0
18,6,3,0,0
22,9,9,9,0
20,7,6,9,0
20,7,6,9,0
20,7,6,9,0
20,7,6,9,0
18,6,6,9,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
0,0,0,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
6,3,3,0,0
8,4,3,0,0
6,3,3,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
104,21,21,153,361
105,21,21,153,361
93,17,15,90,190
96,18,15,90,190
93,17,15,90,190
95,21,21,153,361
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
84,17,15,90,190
87,19,18,99,190
84,17,15,90,190
75,16,15,90,190
104,21,21,153,361
92,17,15,90,190
95,17,15,90,190
92,17,15,90,190
93,17,15,90,190
96,18,15,90,190
93,17,15,90,190
84,15,15,90,190
83,17,15,90,190
86,18,15,90,190
83,17,15,90,190
74,15,15,90,190
75,16,15,90,190
0,0,0,0,0
6,3,3,0,0
27,9,9,27,19
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
3,0,0,0,0
27,9,9,27,19
7,3,3,0,0
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
0,0,0,0,0
8,4,3,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
28,9,9,27,19
28,9,9,27,19
28,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
7,3,3,0,0
6,3,3,0,0
21,7,6,9,0
21,7,6,9,0
6,3,3,0,0
6,3,3,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
8,4,3,0,0
6,2,0,0,0
42,12,12,54,76
15,6,6,9,0
9,3,3,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
16,6,6,9,0
14,7,6,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
132,24,24,252,1064
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
27,9,9,27,19
60,15,15,90,190
27,9,9,27,19
7,3,3,0,0
15,6,6,9,0
27,9,9,27,19
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
0,0,0,0,0
19,6,6,9,0
15,6,6,9,0
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
15,6,6,9,0
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
81,18,18,135,380
6,3,3,0,0
6,3,3,0,0
2,1,0,0,0
2,1,0,0,0
0,0,0,0,0
27,9,9,27,19
60,15,15,90,190
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
155,24,21,189,665
147,22,18,135,380
189,32,30,333,1330
189,32,30,333,1330
155,24,21,189,665
177,30,30,333,1330
161,24,21,189,665
161,24,21,189,665
161,24,21,189,665
127,21,21,189,665
149,24,21,189,665
153,22,18,135,380
153,22,18,135,380
141,22,18,135,380
195,33,30,333,1330
161,24,21,189,665
183,30,30,333,1330
167,25,21,189,665
161,24,21,189,665
183,30,30,333,1330
167,25,21,189,665
149,24,21,189,665
155,24,21,189,665
137,16,6,9,0
137,16,6,9,0
167,26,21,189,665
167,26,21,189,665
133,21,21,189,665
155,24,21,189,665
159,24,18,135,380
159,24,18,135,380
147,22,18,135,380
137,16,6,9,0
137,16,6,9,0
201,37,36,351,1330
167,26,21,189,665
189,32,30,333,1330
173,27,21,189,665
167,26,21,189,665
189,32,30,333,1330
173,27,21,189,665
155,24,21,189,665
161,24,21,189,665
143,17,6,9,0
173,27,21,189,665
139,21,21,189,665
161,24,21,189,665
139,21,21,189,665
161,24,21,189,665
127,21,21,189,665
165,25,18,135,380
153,22,18,135,380
153,22,18,135,380
143,17,6,9,0
173,27,21,189,665
195,33,30,333,1330
179,29,24,225,779
161,24,21,189,665
167,25,21,189,665
161,24,21,189,665
167,25,21,189,665
27,9,9,27,19
28,9,9,27,19
28,9,9,27,19
28,9,9,27,19
6,3,3,0,0
15,6,6,9,0
12,3,3,0,0
15,5,3,0,0
15,5,3,0,0
15,5,3,0,0
15,5,3,0,0
9,1,0,0,0
12,3,3,0,0
6,3,3,0,0
15,6,6,9,0
17,5,3,0,0
57,13,12,54,76
61,14,12,54,76
66,16,15,81,133
56,12,9,27,19
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
105,21,21,189,665
19,7,6,9,0
19,7,6,9,0
17,6,6,9,0
17,6,6,9,0
56,13,12,54,76
15,6,6,9,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
6,3,3,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
27,9,9,27,19
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
28,9,9,27,19
28,9,9,27,19
28,9,9,27,19
0,0,0,0,0
6,3,3,0,0
10,4,3,0,0
10,4,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
3,0,0,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
6,3,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
6,3,3,0,0
0,0,0,0,0
7,3,3,0,0
0,0,0,0,0
15,6,6,9,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
6,3,3,0,0
12,3,3,0,0
6,3,3,0,0
0,0,0,0,0
7,3,3,0,0
27,9,9,27,19
6,3,3,0,0
0,0,0,0,0
27,9,9,27,19
15,6,6,9,0
8,4,3,0,0
8,4,3,0,0
7,3,3,0,0
7,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
26,9,9,18,0
26,9,9,18,0
27,9,9,27,0
25,8,6,9,0
26,9,9,18,0
26,9,9,18,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
205,32,30,405,2280
145,16,6,9,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
0,0,0,0,0
25,8,6,9,0
26,9,9,18,0
26,9,9,18,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
0,0,0,0,0
18,6,6,9,0
18,6,6,9,0
18,6,6,9,0
15,6,6,9,0
31,10,9,27,19
24,6,3,0,0
15,6,6,9,0
15,6,6,9,0
15,6,6,9,0
48,13,12,54,76
9,3,3,0,0
9,3,3,0,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
15,6,6,9,0
42,12,12,54,76
25,8,6,9,0
6,3,3,0,0
15,6,6,9,0
27,9,9,27,19
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
6,3,3,0,0
27,9,9,27,19
27,9,9,27,19
27,9,9,27,19
15,6,6,9,0
27,9,9,27,19
9,3,3,0,0
6,3,3,0,0
0,0,0,0,0
6,3,3,0,0
0,0,0,0,0
0,0,0,0,0
15,6,6,9,0
15,6,6,9,0
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
42,12,12,54,76
6,3,3,0,0
2,1,0,0,0
